value_eth,is_new_recipient,interaction_count,gas_gwei,blacklist_hit,repeat_tx,label,txhash,blockNumber,from,to
4000.0,0,1,23.369866721,0,1,0,0x2ee0b9c1fd8eae1156be27252f7a0162b0bb5e4bc2284909e27a64d8efb2e486,4220277,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be
23.58609894,1,0,23.369866721,0,0,0,0xa61847ccf847dc500ed0ce51f4f44d1f53f2480ce9235b56e47aaaf9ec91cad1,4219555,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x8ecaf3ba008acdb0ec820e0040b362d282118001
11.980003,1,0,23.369866721,0,0,0,0xa47d315d248c637f7784fed08748fb27934e5b3155622f6e48c0f0989627cd42,4219551,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x5f9f94d08a5e93e681e7733a6df89db3c0d9b928
9.995,1,0,23.369866721,0,0,0,0x268ca2806f7b66845e5ce45d01f6f00fb87972159afb926468ff79b5c88f8c9c,4219546,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xb4e728259db41e9d7454d808b056a1c53f29c484
1.28275535,1,0,23.369866721,0,0,0,0xf08b0c5246f9d53dcc2c38367d8aa8b07934fdefe584164e297ecfdd295c5dc5,4219528,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x558a7a1f75623318d88c32fb932c8d8628ea2eae
0.05,1,0,23.369866721,0,0,0,0xeb386cca121d57d2c9ad80551e9c18526d8a8e595616ba6135f402d56737ee19,4219526,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xff4e659b87e402d816964869a0d00936fff945b7
1.195,1,0,23.369866721,0,0,0,0x02a5c1b0771e5b793f1c3e9b5507a04c8137bfa77c7d6c1d2e8a67fbe8154d0b,4219522,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x6c84c39227bc789554eced7bd4fabce8b6471862
0.295,1,0,23.369866721,0,0,0,0xf3fcb6b264f725fd98e28c083604bd4f90702da2f0647ba2617970dceaf051bc,4219521,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xa25fed4f31feca675e9ef1af128b992368bb4d6b
0.69515483,1,0,23.369866721,0,0,0,0xe06c8e8f43e0bdfa4cb0342a04013cdea79cba97120d34463e7e67aff1600ebf,4219520,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x3dce8595b8939ecf69427f2a4b84a72dc3cf977a
24.575,1,0,23.369866721,0,0,0,0xe6d0c40d2b0e01f9c6b0fd7a63481078874666958c10ea4b21ed551a2c32f176,4219519,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x886759a2104c091446d91597f22ebb264f31995f
0.520474,1,0,23.369866721,0,0,0,0x18a29dd54f41a000cd931ca1e5e36a45051baef1141af31b0ae4aa0ef84fa59f,4219517,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x00671735f3e96a9002b79996328a1376800d3e46
0.04079595,1,0,23.369866721,0,0,0,0x59b5d73454d06c62b2d06fea8e2baf13970cc29551975dae1f429fc06c1156cf,4219510,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xfc3050bcc63a3f0719643186c0bdc97182b17d54
24.00250252,1,0,23.369866721,0,0,0,0x004dfce0a998802297590495a2ae9087718edeb25ec696789e822ac38f1da7eb,4219504,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x4da511343805b4706af82b7b74809f76ede82840
7000.0,0,2,26.03453828,0,1,0,0x44861c116d7a19189533dbd5eccc6d9061107e06640b6169b08ffc46b9d6b5a7,4219041,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be
8.3639088,0,0,22.000001337,0,0,0,0x222943ab750e52acbb64fbb08a94a01a0e0945365a44c013fe041b47ddb82a48,4218418,0x1d0e1b934df7689575dfd83a270981af502e9b44,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
7.00392246,0,0,22.000001337,0,0,0,0x11a917eef1c5dcf0d1ab1080a3bb99e1d41e285d9a778da824ff92521be3c034,4218418,0x46146db9dd97967e9442a6e80439551506a18ba9,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
7.23442246,0,0,22.000001337,0,0,0,0x9f928d69f4fb8b061d8918b7db7180ee14ac794bb5a1b141cd52d6e14dcef000,4218418,0xef6b3eb1b3e170354f0d08d3fe6dd502cf447489,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.7868137,0,0,22.000001337,0,0,0,0xa0c9e2e668c4c42ddac4603c5c6614263dc6b7b9a5e7af1a9cde02efe0c605bc,4218418,0x743f1f28e27b0f3e8fd6cbdd0542485ed870b8c1,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
8.14372246,0,0,22.000001337,0,0,0,0xaa5a27a710dc17c15d13868927f4f90d71e6a3dbfa974c23b364b36a4113054f,4218418,0x4b7bae725810cee552fdea08d5d83b9f6a45985f,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
8.830959,0,0,22.000001337,0,0,0,0x88314a92f7b8710327410023f147b5c5886ad43e8eb57ebc2925a04b5c87ce3b,4218418,0xa3b77d03babdb3bf5282ba24b8b35f82cfac3284,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.99392246,0,0,22.000001337,0,0,0,0xa2c26fbeaf21d3dd302bdab06c453ed6f126cef1c49c970f36709959dcbd8183,4218418,0xa3792cd1e781eb9434136af7d7e4c6316accd1a0,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
7.72205443,0,0,22.000001337,0,0,0,0xf3f4876ac069092b3ae36f9740f5eb6aad4628905ba4a617bdca765c90292c8c,4218418,0x405c8884da8e2af983bfdce19cba220e90d9d2eb,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.37642515,0,0,22.000001337,0,0,0,0x0665c48e35497c72f18ae6f91dde885d688e39980141fb7d691334f3d31a6d90,4218418,0x1ef8123caa6fdc82cbfbb877c9ce3dcd8bf58fa1,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
7.42945946,0,0,22.000001337,0,0,0,0x74f70be806e942559ca19561564df9301582509f37ce55bfdce3a03eaba1a344,4218418,0x7137fba7551bb0d737b5059bd70253c99728a097,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.99392246,0,0,22.000001337,0,0,0,0x84f6a1f562bd84b909e9726b3004be6517d01db3777cc2478db02f8cb870132c,4218418,0xd52a285ea14f8d92be8c14237dc1674a1ae6d38b,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
7.24778106,0,0,22.000001337,0,0,0,0x8424bbd513ef9791fccb03566a78e1eee0b1e1bb25912d112a044c7467a3681c,4218418,0x448dc6c269e739dd86267e5bace87db6ef1800dc,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.96392246,0,0,22.000001337,0,0,0,0xb0acce8afb9e44017bcc2098fdac3067b25c78db1f73d1261e9cb92dc40c51c8,4218418,0xcb8f8de6e925ac14924ef6ca25a00a72116751b9,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
7.52392246,0,0,22.000001337,0,0,0,0x2ea711535fea8c7636039de63bb61cffe090e2e70d54849020e37e9e7e1b15df,4218418,0x2f501e4656877a974c6391a1cfd7b5a690ba3ac7,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.99958,0,0,22.000001337,0,0,0,0xc301e4e41ec53a4e3343609aca971625428c9ffeef482affe33a6e444eaa7f07,4218418,0x86c1941acc50ad83fe949f1b8a1ea57e9c3dad38,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
8.94625246,0,0,22.000001337,0,0,0,0x14e1c0d5051cdff0cdeb0b18110fe11a5f8e68d598a94b3f460460c41eb0e10f,4218418,0xf988df1949d2a9660e7482c15102add7c133293b,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
8.88092639,0,0,22.000001337,0,0,0,0x49b5a931bfb46b7be55de39f759e9e200b274c50170e4de6e62c7f132a92db6c,4218418,0x18baaa49ccaa9096ab78945824734036ed667b3b,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.99392246,0,0,22.000001337,0,0,0,0x527aff0dbda7895217c0335a970918844a3756dd805f52fd1b83a0c0c5218769,4218418,0xe524bb6581fb06f7cf7dae1ecf55a87a3dd1ff26,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
8.95875376,0,0,22.000001337,0,0,0,0x396e4a003cb7706aaf2cbc940a22bad8bdb64fc5dad7b330461807ab59450e7e,4218418,0x1af5edb3a01491dd382510d5f19bdb6af8b86d77,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
8.01992246,0,0,22.000001337,0,0,0,0xe615cd015839ffe76a50c3afbe0d311de6fbc910eb3f758c28c1dce57029cfe5,4218418,0xaf2bd6766b6b95deadb1a64b8126147aff00326f,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
12.44248016,0,0,22.000001337,0,0,0,0x8b5aa74434904b8a8f90ce71181e1ce30a5713c55d5d2b4540005bcae9871efc,4218418,0x5054a48cd6e0bae380afb2294fdff2e2b31f2910,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.99392246,0,0,22.000001337,0,0,0,0xa218f5e90c3ac3cde1b300846e9bd1612d7ae0cfb765f08a7bc35f8b9a04c6b4,4218418,0xdd17e4c8be52d673f3d2e5dacfc7c7800ba0e02a,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
7.89792246,0,0,22.000001337,0,0,0,0x27743f1100a510deae89cd18f83c581a9187338bb3dbaf24b82714a4a4e6eec4,4218418,0xbb963f8ea96967e6bbd046e6d2cc35246e7abe58,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
13.96800226,0,0,22.000001337,0,0,0,0x112ff98ec0cd9599319a5ff03605b0994323dfba6c05f9afa6467d6bb976e6c7,4218418,0xc1ed6c8d044ee90198157cf1a12c862b0367070e,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
7.21878976,0,0,22.000001337,0,0,0,0xe812f40867a7c791197676a67fc6658907ea1f1419b0749b081566e349170b3e,4218418,0x8c28da58a9661db914e617b6bce36a6b3e86f219,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
12.49392246,0,0,22.000001337,0,0,0,0x656ac500befb4dd18317e8a1b4d5d3d1daf66f7773bd80ddfd1fa2ac91a68e07,4218418,0xe1d9be395bb99adeba901514e3a4d9a9212286cf,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
7.03742246,0,0,22.000001337,0,0,0,0x1cdb3245e5a94d1b2a86f85c5ff1f66844915928a12bd041aad3c7e459e28670,4218418,0xc9e85057669f78e88380540c5731cc57019abb32,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.99492246,0,0,22.000001337,0,0,0,0x495697bf2fea3e6f5a9a7ddb5196f5313130a4f83bf8ff1f94176ac787502d5c,4218418,0xc5ca8ffef317ac98a0852be993550eef76f5807e,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
8.64070406,0,0,22.000001337,0,0,0,0x5e5d8699ab723774387f1b4aa5f88a1f3836c943d87564bb6787d65f27696851,4218418,0x7df0cf0664906fea8ce2db87751342527b7afe73,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.39831024,0,0,22.000001337,0,0,0,0xb2ae03dec0894db3f1a3fb1268f13139fcd5bdc79ae4c995efe468abaa755cda,4218418,0x6b442f27824ddc50a659b7c540e3e9b0862d2759,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.98872246,0,0,22.000001337,0,0,0,0x9148a7ec588199e9958e0fafbdea48e7c392203e9a9992ef76e29443f4ada506,4218416,0x7287d55d133fcf42b3c0aba4a2ca502f42692663,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.754476786898795,0,0,22.000001337,0,0,0,0xec97924084f408fc30ca567b078d65f063b7c08324f65c28236811374078723b,4218416,0xcd893497889408d91ecf8d4b691b438975920125,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.99392246,0,0,22.000001337,0,0,0,0x873db9019ea5f98e2b7fb043ee1198809baf4ac3a342df0e063b3374518a65f0,4218416,0xcb1d1343402b5cbdee6263d3b263bd5e93a106f3,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.98892246,0,0,22.000001337,0,0,0,0x32acf13a3b0edaea445314ce7bec1396d4e0b5244bc5a49d5821fa137695ee0e,4218416,0x86f3f3e1970d94f1c64a960c5041618fc644ffae,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
7.79392246,0,0,22.000001337,0,0,0,0xdb776ecd2a4c34ce029ce1259c7b9af3b8bf7e795af0b7ad71cf1e704d84f9f6,4218416,0x4510dfe6882b11273ad206f9d533521795393010,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
7.98892246,0,0,22.000001337,0,0,0,0xd5e00edf952294bb2de85f6539b52293edfb44399312c5095392b888f9a65d48,4218416,0x216954656bfa6b66f36b81197e431ab7415fd873,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.99392246,0,0,22.000001337,0,0,0,0x202affefb4d7de4264715696b5398c1f9203bbc3e80073eda03e40349c976879,4218416,0xce3521bdbedab99473dcbae6684e8a27fae209df,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.96592246,0,0,22.000001337,0,0,0,0xb21772a2fa3f74bd5de96bb82594bf7b22055742548ec46ff9dbd5c59c0c7043,4218416,0x8fa035a445e5e5174f0b9b5d383580ae945a58f8,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.99749311,0,0,22.000001337,0,0,0,0x93bfce2798a8bcd573a91f8c0fa87350c5e672e260166575e69c4f2ec2b8744d,4218416,0x6126f0141fa301e0250860bebd59cadf378acccd,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
7.51794946,0,0,22.000001337,0,0,0,0xfa76fa497d07d45f949508041871d3c71b6603eec6dd1da0caeda65b3f6b51d9,4218416,0x0e6d30a30871259a1ce7491080dc950a3be88847,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
8.08442331,0,0,22.000001337,0,0,0,0x1204f03e946732385a8e4731a11b1ca19527c61bf1cfdb5ee210cf71b21a842e,4218416,0x9f3a856b3541bd2ecb9c18d1520aaaca71fcc82e,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
8.73513875,0,0,22.000001337,0,0,0,0xed8f093db3c4abdf3821f9a1800d2459ac887b1d762166efe11e6b1b235990a6,4218416,0x1a5a2ed7c51c35703922d897a2fd362c6607377b,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.99392246,0,0,22.000001337,0,0,0,0x4f05a010e27a4c35977fed9315a8029498fb59504da517fae65af5cf56c7ca31,4218416,0x5b30b5059c3afc7271be14e45ddbabfaa672ec81,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.28059424,0,0,22.000001337,0,0,0,0xff65b29163faaf692fa089c4f2edd2f40314f421f0f305295cec8a7bd56b73d5,4218416,0x4572f3f6593f74f2f28265f2f66ed6141bf8c576,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
7.93222246,0,0,22.000001337,0,0,0,0xb48b1af4742cb90223119fb256fcfa9f4536ce65992c97e4c42cf15396c65c79,4218416,0x1e5a48a4eb84ffeb2bc5369c9a81a07a3b26ac5a,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.99392246,0,0,22.000001337,0,0,0,0xa22240b0aebd14ed77e628c9aa1a004f567f5de747b0682b7895bce407c37e21,4218416,0xe62d382e01f25592afe0f712f80f71368f86f6de,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.97392246,0,0,22.000001337,0,0,0,0x7d440ec635d2a985b787146e1d460cf2f9e1ecac1bf12504ed6fe20dfcca6cd8,4218416,0xe4ae4f333222b320f093c8af51ab8a7e225774db,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
7.09881744,0,0,22.000001337,0,0,0,0xeed535c1a81cdf297427f713d990768755dbcf8443a0f81dfd29fccb503fce80,4218416,0x54240c8e9b3b09cdb08883dad8d54b17ce9e525c,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.99492246,0,0,22.000001337,0,0,0,0xb0f51812628257f39c75fd7f972b2ea3d0f7142ce0737bed3efee01377149cdb,4218416,0x11ef8c76be2f4d8c58f203ec4e65996a70f6c2c9,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.43392246,0,0,22.000001337,0,0,0,0x3b3d6a752536c7553b52deaf1ad5a2768a69588bbaf28a7125181c66e8cfc961,4218416,0x116d0c854963cd9c240b64485b76ed0b44862ee5,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
11.27954846,0,0,22.000001337,0,0,0,0xc6100737e5807a6fee9b5d8520da1d0e5c6058b613f408f36660d60dd4717c63,4218416,0xcf37733a28cbaecb18cff8cc0bb166146d2f5eb7,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
16.120359,0,0,22.000001337,0,0,0,0xf463d47f83eeac5584bc38cd75aee44f92086770ae3c91cda8a1cc2358445c97,4218416,0xb6dee9b72ed45f589add8d0673c1a450b10f4b73,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
7.95051056,0,0,22.000001337,0,0,0,0x8803f3512730f47ad323036a75af48f70ebf7669bed72550a0168081113e72f2,4218416,0x0dda20f1756d2bbc94eef40b00170934c44e885f,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.68958,0,0,22.000001337,0,0,0,0x4364a85dc0be0cdeebc08aefe278a118ba53d7ce2064c59001c9bc676f42a79f,4218416,0xd0f06b2eabc3ba88c3f942c818ef6222d6f7cc53,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
8.74480593,0,0,22.000001337,0,0,0,0x70bc9a3e8fc8bf570eb7515af17e8b37c09ebb192118e7c0ee721d6603b25a43,4218416,0x667fffdc21068c345a1356c02cbe150bc145fe63,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
7.50392246,0,0,22.000001337,0,0,0,0x23a2f77a30b308323fce9f340cd2810f779b9976a71f96cb3888b64468dcea53,4218416,0xe5bdc3f1b4f4a257ddcc22984cbcd7dd2ec6555a,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.77992246,0,0,22.000001337,0,0,0,0xd797310f8a299b667826530804969eb1ca310f60076e509949849fc2f64879f5,4218416,0xdaba02d1022d1e3fd73eb23d20428d49513e155b,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.99392246,0,0,22.000001337,0,0,0,0x42d90a58fba731461a177325aa2ec9a8e5dfd07e3e3c0f02f46a8e406b97068c,4218416,0x0daefdb2952c9b87014ea1d54826d5489b90895c,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
7.52874114,0,0,22.000001337,0,0,0,0x211f5d58917b055465eefaf8114657382108d530fc6d5667b0a4b8f1e59583c9,4218416,0xb52fbfd357dec54e4c72f0a597306601eefba22f,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.94392246,0,0,22.000001337,0,0,0,0x84949b24c8cc9b1ac5503ed1dc822d191e68a75cd9170695c9d8cf4fd6a74f53,4218416,0xd562b7e2682d911f199b2e2907d78dad0d188c56,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
8.99392246,0,0,22.000001337,0,0,0,0xde94194d1fe02a9f7173f5dc638bdac74b046178bb640766354631614fe83d9b,4218416,0xe80652460d9c35e60df8d3b2c5a202f949dc3221,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.99392246,0,0,22.000001337,0,0,0,0x7dcbf5bd0c38c6831cfe771f3b8e8ec2cfae351c80acb535c6bf24ec4b0a6dd9,4218416,0x4f1cfc1acc815402d8a6dda4f118f03f2e1208da,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
7.48432246,0,0,22.000001337,0,0,0,0xb351803b692cfa22ec9d73739fe41dfd0ab89f814c9b08490141ce87c54d7e30,4218416,0x542661ce348888fbd8b5dd92ca84dd35f540369b,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
7.3458201,0,0,22.000001337,0,0,0,0x2069ec9f6884801e42f5f354f4be24453217685c453acc25a83bc0415f7c4c56,4218413,0x61340b3812efc9c663d1050769f46a5ca4662735,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
7.749460336978501,0,0,22.000001337,0,0,0,0x44f4c8447c2e786b2b6f50bd611b3790e4e70f590fa84d332199dc45894aa22f,4218413,0x360b5826cbe7c246316e14c22bb5093490bf1745,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
48.54187020360708,0,0,22.000001337,0,0,0,0x54a81944c90733ecec1863254de5a61159dc74263a33ec530c73df0a6b5f670b,4218413,0x496319aed5b78f818b454fe37eef8366a82cc0ce,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.999559,0,0,22.000001337,0,0,0,0x82138b4b3b7c5d8af67e1893239526f1b286257a57916a3323a1eea460662a33,4218413,0xb211ac46fb1be1d2c3d6a9e16bf5f14abb3bbe9c,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
8.69392246,0,0,22.000001337,0,0,0,0x3175373cbf0c82e6ae705a3a50ce2e64a0f2e30fab40a259e57a98f0d04e02e6,4218413,0x9b250c302d526279868914d8cd982a79eecf2154,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.99392246,0,0,22.000001337,0,0,0,0x8b0b1282fb71468e65ee4d375a340f9fb34dc33628907b050bbdbb7e2a76a659,4218413,0xf64c34096c15d7a09a11ca409cf84f7afb291eeb,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.97392246,0,0,22.000001337,0,0,0,0x8ebbb6d8d1e99b2a7cd078026b419dff3b8ead592ef30659e79f651822a9c5db,4218413,0x478c51cb7aa4399ceb4ed2715dc22459bdaca623,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.98392246,0,0,22.000001337,0,0,0,0x588fa616dfb141aa3286fbb982b488d58044302fabeb8bdcee0cec659691a3c9,4218413,0x25d8adc2e922f43016a97a5688391f455510e63e,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.90095646,0,0,22.000001337,0,0,0,0x52d85ea3a193415c5b4a224d438af8851a6b7bac18261484fc0b626ced156374,4218413,0x21443ea1a30dda4d0e77826f01ddc26604e970d0,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.27024141,0,0,22.000001337,0,0,0,0x9ff3476937cdf7e73ef975ef2b6cbde616e1152c3c76f30c9cce29bc4f0f62ae,4218413,0x172375aa9772d8cb8d65b5d860400985190704d9,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.71292246,0,0,22.000001337,0,0,0,0x2d66fd824bad266221399743f680295f568e092d78b0205e7dff66ca8713c3b6,4218413,0x54c804e2047ac3ab1226b2ec1a533d2aa0519b61,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.98392246,0,0,22.000001337,0,0,0,0xdfe976d7dab9bdb1825bb148182ffb7d1aff83d97c626380f31aa287eecf58b2,4218413,0x9d9d9f5e6c5f35701eefdb0475d898f47b050221,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
8.99928146,0,0,22.000001337,0,0,0,0xe899fa8025a71663738147c87e280378fb39b91b63ecf2870d6078a573fe41ed,4218413,0xa652f6583a89a34a77ae270dc23b7e2ecc08afaa,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.99392246,0,0,22.000001337,0,0,0,0xc2be13aaf8bd322f146317a4bb86ec14803bf7163a9787623aeccd8d2f42ca4f,4218413,0xf050e89cbaca0399cee95a597feefffd2d079a12,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
7.19392246,0,0,22.000001337,0,0,0,0x79e715759541619fba755ec05f8d7aa7460c4a033a112fa50f547c662e743990,4218413,0x10247cec3271591615ecd396fa0a2ff580b2d66a,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
7.68792246,0,0,22.000001337,0,0,0,0xa1b1e7ae2b904b3559e35da6e4c7a41fb3f50a78952ac39bca3781e38dc85d63,4218413,0x1a8a18f39d3199b2d26383f8504027e67bb43745,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.081559,0,0,22.000001337,0,0,0,0x6b7a62ef6b8db59906fcc7288cf9613430698ae6815a7ae8e2de9b19fc9750ab,4218413,0x1b97197d74ea54c2df3bc6500c490c57057832fc,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.99392246,0,0,22.000001337,0,0,0,0xd6041cbdd7ff518b5bce0ddfd47b8d299f458e9e02a673139d4b54e2af180db6,4218413,0xb0c2990a2d96e8820365da3ec9a2ef8f307d470a,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.99392246,0,0,22.000001337,0,0,0,0x0512720d9f2e8a09ab723907ab7bc1261327843ea9d8e7575e439d748dc1a6d4,4218413,0xe0483da868217def3ebe9b2b59858dc7f680fdff,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.99392246,0,0,22.000001337,0,0,0,0x4e5c1b5b6c3ab437c8eb6865a0853449230f90014515597b2dd2d90b68c75398,4218413,0x0c32592d6441ca42964452e96cd4f6f4aaee8729,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
7.99392246,0,0,22.000001337,0,0,0,0xd64d4e72cdc77deec3556f2576a20085c356e37737afc2b031fc14910e2a2c96,4218413,0x97848f6297bb89581ff3bec9dd48efa823772ea6,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
25.28958,0,0,22.000001337,0,0,0,0x27952bcaf5b9a0eebff5c973043b9377379790a0815a3277218b17aa4e1971d3,4218413,0xd5f663cc8172765a70503bcb1b115c6a925165b3,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
8.97392246,0,0,22.000001337,0,0,0,0xfa9885fa7c5a04262ba08a5941c4c4cc2823747b0631930aadac567fbacfd65c,4218413,0xd10b4237c7a32d04c2d2cb4d277dd16dff3ff4fa,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
8.02904488,0,0,22.000001337,0,0,0,0xb669b0a8053708d0e99ab751686c28505de9675e086a08682565a58b81d574c9,4218413,0x5ea15ba30b0bb2032eebd718891884958f1a5830,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
499.9795299736071,0,0,22.000001337,0,0,0,0xbb02a22712d806b5b1921695e4ff7d3b1ec9a4850f4ba7d2636b9d2d18eec531,4218412,0x67d01dc9cbeb4fad0ab064bd677c6a70b5ad6d8e,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.99349424,0,0,22.000001337,0,0,0,0xa963de8ecc95d02e17851a36c7d3ff1d886e589a5933c698fe93fedfae76ae40,4218412,0x02c1a8fb4ce0e05e32a966f4124e1bb38fa44125,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
8.57797432,0,0,22.000001337,0,0,0,0x8277decbef9cd3de031981542e757b250c5cabcbe2afad7ee3377df44c60d706,4218412,0x14d35df3a7511f46c37fbaa85bf5de9e8cd9b011,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
8.47502246,0,0,22.000001337,0,0,0,0xa7fccb6ba89da42f88b50f98d4af263d97d2e0d07c2c8773e8097e2068acfbee,4218412,0xdcfae0f91f8ea3c6bf5a20a18167a7b0bdf78730,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
9.08715246,0,0,22.000001337,0,0,0,0xf4ef7b423d5ac7b6176b9853dc06974a122494472f35b9dc1e77450da9a84a8d,4218412,0x35d094afe93a1965faef1b1e6078c38954c3f56e,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
7.99912566,0,0,22.000001337,0,0,0,0x5c53035d5ab87aac6e5de061ede83ef46ea56e0ee8044459b74784d67c834471,4218412,0xad14dc2b4ebb3345b3c99da83700acec69b39b29,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
8.33692246,0,0,22.000001337,0,0,0,0x635aded99ae229956414135717c32e98c034379f53042ae9551314340eb5a1b1,4218412,0xb76ab8ac4e87deaa0c5dd1b70f4975da03877282,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
